date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal,win,team_prob,opp_prob,row_id,logit_prob,set,market_prob,EV,edge,profit,ev_bucket
2012-11-12,2013,Denver,@,Phoenix,100,110,-200.0,170.0,203.0,-4.5,100.5,0,0.6666666666666666,0.3703703703703703,12016,0.6410134277426957,train,0.6666666666666666,-0.03847985838595652,-0.025653238923970978,-1.0,3
2012-11-12,2013,Atlanta,@,Portland,95,87,130.0,-150.0,194.0,2.5,97.0,1,0.4347826086956521,0.6,12017,0.4164659091410146,train,0.43478260869565216,-0.04212840897566639,-0.01831669955463755,1.3,1
2012-11-12,2013,Utah,@,Toronto,140,133,-150.0,130.0,192.5,-3.0,97.5,1,0.6,0.4347826086956521,12018,0.5787450854015925,train,0.6,-0.03542485766401249,-0.02125491459840745,0.6666666666666666,6
2012-11-12,2013,Toronto,vs,Utah,133,140,130.0,-150.0,192.5,3.0,97.5,0,0.4347826086956521,0.6,12019,0.4155677110653235,train,0.43478260869565216,-0.044194264549755946,-0.019214897630328687,-1.0,1
2012-11-13,2013,Cleveland,@,Brooklyn,101,114,190.0,-230.0,196.0,5.5,95.5,0,0.3448275862068966,0.696969696969697,12020,0.3319182498731943,train,0.3448275862068966,-0.03743707536773655,-0.012909336333702282,-1.0,4
2012-11-13,2013,Washington,@,Charlotte,76,92,110.0,-130.0,191.0,2.0,95.0,0,0.4761904761904761,0.5652173913043478,12021,0.4531492186627349,train,0.47619047619047616,-0.048386640808256776,-0.023041257527741277,-1.0,0
2012-11-13,2013,Brooklyn,vs,Cleveland,114,101,-230.0,190.0,196.0,-5.5,95.5,1,0.696969696969697,0.3448275862068966,12022,0.6700569945786269,train,0.696969696969697,-0.038613877343709246,-0.02691270239107013,0.43478260869565216,3
2012-11-13,2013,Toronto,@,Indiana,74,72,400.0,-500.0,185.5,9.0,92.0,1,0.2,0.8333333333333334,12023,0.2007222924353971,train,0.2,0.0036114621769854915,0.0007222924353970928,4.0,9
2012-11-13,2013,San Antonio,@,LA Lakers,84,82,-114.0,103.0,195.0,-1.0,98.0,1,0.5327102803738317,0.4926108374384236,12024,0.5156569716142586,train,0.5327102803738317,-0.03201235153112858,-0.017053308759573116,0.8771929824561403,7
2012-11-13,2013,Orlando,vs,New York,89,99,255.0,-310.0,187.5,7.0,93.5,0,0.2816901408450704,0.7560975609756098,12025,0.2752358365538212,train,0.28169014084507044,-0.022912780233934726,-0.006454304291249213,-1.0,8
2012-11-13,2013,New York,@,Orlando,99,89,-310.0,255.0,187.5,-7.0,93.5,1,0.7560975609756098,0.2816901408450704,12026,0.7275691993969654,train,0.7560975609756098,-0.03773105886207803,-0.028528361578644357,0.3225806451612903,3
2012-11-13,2013,Sacramento,vs,Portland,86,103,-140.0,120.0,197.0,-2.0,98.0,0,0.5833333333333334,0.4545454545454545,12027,0.5614756275707132,train,0.5833333333333334,-0.03747035273592014,-0.02185770576262014,-1.0,4
2012-11-13,2013,Portland,@,Sacramento,103,86,120.0,-140.0,197.0,2.0,98.0,1,0.4545454545454545,0.5833333333333334,12028,0.4343708840973145,train,0.45454545454545453,-0.04438405498590814,-0.020174570448140028,1.2,1
2012-11-13,2013,LA Lakers,vs,San Antonio,82,84,103.0,-114.0,195.0,1.0,98.0,0,0.4926108374384236,0.5327102803738317,12029,0.4707006912267487,train,0.49261083743842365,-0.044477596809700204,-0.021910146211674975,-1.0,1
2012-11-13,2013,Indiana,vs,Toronto,72,74,-500.0,400.0,185.5,-9.0,92.0,0,0.8333333333333334,0.2,12030,0.8037824276606874,train,0.8333333333333334,-0.03546108680717508,-0.029550905672645955,-1.0,6
2012-11-13,2013,Charlotte,vs,Washington,92,76,-130.0,110.0,191.0,-2.0,95.0,1,0.5652173913043478,0.4761904761904761,12031,0.5453095763203301,train,0.5652173913043478,-0.03522151881787755,-0.019907814984017724,0.7692307692307693,6
2012-11-14,2013,Golden State,vs,Atlanta,92,88,-113.0,102.0,192.5,-1.0,96.5,1,0.5305164319248826,0.495049504950495,12032,0.5137492189039653,train,0.5305164319248826,-0.031605454632348595,-0.016767213020917326,0.8849557522123894,7
2012-11-14,2013,Utah,@,Boston,93,98,190.0,-230.0,191.0,5.0,96.5,0,0.3448275862068966,0.696969696969697,12033,0.3331245095917841,train,0.3448275862068966,-0.033938922183826215,-0.011703076615112495,-1.0,7
2012-11-14,2013,Minnesota,vs,Charlotte,87,89,-290.0,245.0,182.0,-7.0,90.5,0,0.7435897435897436,0.2898550724637681,12034,0.716471126460829,train,0.7435897435897436,-0.0364698644147472,-0.027118617128914613,-1.0,5
2012-11-14,2013,Phoenix,vs,Chicago,106,112,130.0,-150.0,191.5,3.0,96.5,0,0.4347826086956521,0.6,12035,0.4155577860172639,train,0.43478260869565216,-0.044217092160293014,-0.019224822678388265,-1.0,1
2012-11-14,2013,Washington,@,Dallas,101,107,320.0,-400.0,192.0,8.5,94.5,0,0.238095238095238,0.8,12036,0.2345615127290265,train,0.23809523809523808,-0.014841646538088615,-0.0035337253662115764,-1.0,8
2012-11-14,2013,Philadelphia,vs,Detroit,76,94,-380.0,310.0,186.0,-8.0,91.5,0,0.7916666666666666,0.2439024390243902,12037,0.7625074851543108,train,0.7916666666666666,-0.03683265033139693,-0.02915918151235586,-1.0,5
2012-11-14,2013,Atlanta,@,Golden State,88,92,102.0,-113.0,192.5,1.0,96.5,0,0.495049504950495,0.5305164319248826,12038,0.472857321349652,train,0.49504950495049505,-0.04482821087370287,-0.02219218360084302,-1.0,1
2012-11-14,2013,New Orleans,@,Houston,96,100,235.0,-275.0,184.0,6.5,92.0,0,0.2985074626865671,0.7333333333333333,12039,0.2913668934523343,train,0.29850746268656714,-0.023920906934680075,-0.007140569234232841,-1.0,8
2012-11-14,2013,Milwaukee,vs,Indiana,99,85,-180.0,160.0,189.5,-4.5,94.5,1,0.6428571428571429,0.3846153846153846,12040,0.6205873274382467,train,0.6428571428571429,-0.034641935096060616,-0.022269815418896166,0.5555555555555556,6
2012-11-14,2013,Miami,@,LA Clippers,100,107,-110.0,100.0,197.5,-1.0,99.0,0,0.5238095238095238,0.5,12041,0.5078694442362935,train,0.5238095238095238,-0.03043106100343962,-0.015940079573230292,-1.0,7
2012-11-14,2013,Oklahoma City,vs,Memphis,97,107,-220.0,180.0,194.0,-5.5,97.0,0,0.6875,0.3571428571428571,12042,0.6614030024895866,train,0.6875,-0.03795926910605585,-0.02609699751041339,-1.0,3
2012-11-14,2013,LA Clippers,vs,Miami,107,100,100.0,-110.0,197.5,1.0,99.0,1,0.5,0.5238095238095238,12043,0.4772114521653159,train,0.5,-0.045577095669368184,-0.022788547834684092,1.0,1
2012-11-14,2013,Indiana,@,Milwaukee,85,99,160.0,-180.0,189.5,4.5,94.5,0,0.3846153846153846,0.6428571428571429,12044,0.3696763548777019,train,0.38461538461538464,-0.03884147731797505,-0.01493902973768274,-1.0,2
2012-11-14,2013,Charlotte,@,Minnesota,89,87,245.0,-290.0,182.0,7.0,90.5,1,0.2898550724637681,0.7435897435897436,12045,0.2828683041807378,train,0.2898550724637681,-0.024104350576454547,-0.0069867682830303535,2.45,8
2012-11-14,2013,Houston,vs,New Orleans,100,96,-275.0,235.0,184.0,-6.5,92.0,1,0.7333333333333333,0.2985074626865671,12046,0.7063015278219061,train,0.7333333333333333,-0.036861552970128,-0.027031805511427143,0.36363636363636365,5
2012-11-14,2013,Memphis,@,Oklahoma City,107,97,180.0,-220.0,194.0,5.5,97.0,1,0.3571428571428571,0.6875,12047,0.3424908778461505,train,0.35714285714285715,-0.04102554203077857,-0.014651979296706641,1.8,2
2012-11-14,2013,Detroit,@,Philadelphia,94,76,310.0,-380.0,186.0,8.0,91.5,1,0.2439024390243902,0.7916666666666666,12048,0.2408357980452571,train,0.24390243902439024,-0.012573228014445825,-0.003066640979133145,3.1,9
2012-11-14,2013,Chicago,@,Phoenix,112,106,-150.0,130.0,191.5,-3.0,96.5,1,0.6,0.4347826086956521,12049,0.5787350144019986,train,0.6,-0.035441642663335715,-0.021264985598001385,0.6666666666666666,6
2012-11-14,2013,Boston,vs,Utah,98,93,-230.0,190.0,191.0,-5.0,96.5,1,0.696969696969697,0.3448275862068966,12050,0.6694290687301371,train,0.696969696969697,-0.039514814430672895,-0.02754062823955994,0.43478260869565216,2
2012-11-14,2013,Dallas,vs,Washington,107,101,-400.0,320.0,192.0,-8.5,94.5,1,0.8,0.238095238095238,12051,0.770749302232612,train,0.8,-0.03656337220923506,-0.02925069776738809,0.25,5
2012-11-15,2013,Brooklyn,vs,Boston,102,97,-230.0,190.0,190.0,-5.5,91.5,1,0.696969696969697,0.3448275862068966,12052,0.670113794774929,train,0.696969696969697,-0.03853238140988441,-0.026855902194767967,0.43478260869565216,3
2012-11-15,2013,Boston,@,Brooklyn,97,102,190.0,-230.0,190.0,5.5,91.5,0,0.3448275862068966,0.696969696969697,12053,0.3319752069775846,train,0.3448275862068966,-0.03727189976500478,-0.012852379229311983,-1.0,4
2012-11-15,2013,Miami,@,Denver,98,93,130.0,-150.0,202.5,3.5,101.0,1,0.4347826086956521,0.6,12054,0.4142666824774675,train,0.43478260869565216,-0.047186630301824795,-0.020515926218184655,1.3,1
2012-11-15,2013,Denver,vs,Miami,93,98,-150.0,130.0,202.5,-3.5,101.0,0,0.6,0.4347826086956521,12055,0.5794553263077785,train,0.6,-0.034241122820369174,-0.02054467369222146,-1.0,7
2012-11-15,2013,San Antonio,vs,New York,100,104,-220.0,180.0,196.0,-5.5,97.5,0,0.6875,0.3571428571428571,12056,0.661336988187081,train,0.6875,-0.03805528990970042,-0.026163011812919024,-1.0,3
2012-11-15,2013,New York,@,San Antonio,104,100,180.0,-220.0,196.0,5.5,97.5,1,0.3571428571428571,0.6875,12057,0.3424245303211378,train,0.35714285714285715,-0.041211315100814216,-0.014718326821719363,1.8,2
2012-11-16,2013,Sacramento,vs,Atlanta,96,112,110.0,-130.0,188.5,2.0,95.0,0,0.4761904761904761,0.5652173913043478,12058,0.4532788600592488,train,0.47619047619047616,-0.04811439387557753,-0.022911616131227386,-1.0,0
2012-11-16,2013,Indiana,vs,Dallas,103,83,-130.0,110.0,188.0,-2.0,93.5,1,0.5652173913043478,0.4761904761904761,12059,0.5453723375724384,train,0.5652173913043478,-0.035110479679532014,-0.019845053731909368,0.7692307692307693,6
2012-11-16,2013,Orlando,@,Detroit,110,106,175.0,-210.0,187.5,5.0,93.0,1,0.3636363636363636,0.6774193548387096,12060,0.3494476299346567,train,0.36363636363636365,-0.03901901767969407,-0.014188733701706924,1.75,2
2012-11-16,2013,Minnesota,vs,Golden State,98,106,-130.0,110.0,185.5,-0.0,93.5,0,0.5652173913043478,0.4761904761904761,12061,0.5413969349276603,train,0.5652173913043478,-0.04214388435875488,-0.023820456376687504,-1.0,1
2012-11-16,2013,Portland,vs,Houston,119,117,-130.0,110.0,198.0,-2.0,98.5,1,0.5652173913043478,0.4761904761904761,12062,0.5451624226246627,train,0.5652173913043478,-0.0354818676640582,-0.020054968679685037,0.7692307692307693,6
2012-11-16,2013,Dallas,@,Indiana,83,103,110.0,-130.0,188.0,2.0,93.5,0,0.4761904761904761,0.5652173913043478,12063,0.4532118430039835,train,0.47619047619047616,-0.04825512969163459,-0.02297863318649268,-1.0,0
2012-11-16,2013,Phoenix,@,LA Lakers,102,114,425.0,-550.0,201.5,9.0,102.0,0,0.1904761904761904,0.8461538461538461,12064,0.1914114523564401,train,0.19047619047619047,0.004910124871310595,0.0009352618802496437,-1.0,9
2012-11-16,2013,New York,@,Memphis,95,105,195.0,-235.0,191.0,6.5,95.0,0,0.3389830508474576,0.7014925373134329,12065,0.3253680869011101,train,0.3389830508474576,-0.04016414364172527,-0.013614963946347536,-1.0,2
2012-11-16,2013,Golden State,@,Minnesota,106,98,110.0,-130.0,185.5,0.0,93.5,1,0.4761904761904761,0.5652173913043478,12066,0.4574454159935832,train,0.47619047619047616,-0.03936462641347527,-0.018745060196892982,1.1,2
2012-11-16,2013,Oklahoma City,@,New Orleans,110,95,-270.0,230.0,186.5,-6.5,92.5,1,0.7297297297297297,0.303030303030303,12067,0.7028228759158723,train,0.7297297297297297,-0.0368723552263972,-0.02690685381385738,0.37037037037037035,5
2012-11-16,2013,Memphis,vs,New York,105,95,-235.0,195.0,191.0,-6.5,95.0,1,0.7014925373134329,0.3389830508474576,12068,0.6763008697188582,train,0.7014925373134329,-0.035911526145457506,-0.025191667594574696,0.425531914893617,6
2012-11-16,2013,New Orleans,vs,Oklahoma City,95,110,230.0,-270.0,186.5,6.5,92.5,0,0.303030303030303,0.7297297297297297,12069,0.2951088873998534,train,0.30303030303030304,-0.026140671580483832,-0.007921415630449624,-1.0,8
2012-11-16,2013,Detroit,vs,Orlando,106,110,-210.0,175.0,187.5,-5.0,93.0,0,0.6774193548387096,0.3636363636363636,12070,0.6516940983920899,train,0.6774193548387096,-0.03797537856405775,-0.025725256446619715,-1.0,3
2012-11-16,2013,Utah,@,Philadelphia,93,99,105.0,-116.0,185.5,1.5,92.0,0,0.4878048780487805,0.5370370370370371,12071,0.4656184245021126,train,0.4878048780487805,-0.04548222977066907,-0.022186453546667873,-1.0,1
2012-11-16,2013,LA Lakers,vs,Phoenix,114,102,-550.0,425.0,201.5,-9.0,102.0,1,0.8461538461538461,0.1904761904761904,12072,0.8156550902032657,train,0.8461538461538461,-0.03604398430523151,-0.03049875595058049,0.18181818181818182,5
2012-11-16,2013,Houston,@,Portland,117,119,110.0,-130.0,198.0,2.0,98.5,0,0.4761904761904761,0.5652173913043478,12073,0.4530020036893996,train,0.47619047619047616,-0.04869579225226084,-0.023188472501076585,-1.0,0
2012-11-16,2013,Atlanta,@,Sacramento,112,96,-130.0,110.0,188.5,-2.0,95.0,1,0.5652173913043478,0.4761904761904761,12074,0.5454392418546768,train,0.5652173913043478,-0.0349921105648025,-0.019778149449670934,0.7692307692307693,6
2012-11-16,2013,Philadelphia,vs,Utah,99,93,-116.0,105.0,185.5,-1.5,92.0,1,0.5370370370370371,0.4878048780487805,12075,0.5206503172410968,train,0.5370370370370371,-0.030513202378647408,-0.016386719795940308,0.8620689655172413,7
2012-11-17,2013,Toronto,@,Boston,89,107,270.0,-330.0,187.0,7.0,92.5,0,0.2702702702702703,0.7674418604651163,12076,0.2652576425606452,train,0.2702702702702703,-0.018546722525612624,-0.005012627709625073,-1.0,8
2012-11-17,2013,Memphis,@,Charlotte,94,87,-265.0,225.0,190.0,-6.5,95.0,1,0.726027397260274,0.3076923076923077,12077,0.699316224534727,train,0.726027397260274,-0.0367908605465081,-0.026711172725547017,0.37735849056603776,5
2012-11-17,2013,LA Clippers,vs,Chicago,101,80,-275.0,235.0,191.0,-6.5,94.0,1,0.7333333333333333,0.2985074626865671,12078,0.7061005543542445,train,0.7333333333333333,-0.03713560769875757,-0.027232778979088823,0.36363636363636365,4
2012-11-17,2013,Dallas,@,Cleveland,103,95,120.0,-140.0,199.0,2.5,98.0,1,0.4545454545454545,0.5833333333333334,12079,0.4332514701340154,train,0.45454545454545453,-0.046846765705166216,-0.02129398441143915,1.2,1
2012-11-17,2013,Cleveland,vs,Dallas,95,103,-140.0,120.0,199.0,-2.5,98.0,0,0.5833333333333334,0.4545454545454545,12080,0.5623902930032307,train,0.5833333333333334,-0.03590235485160442,-0.020943040330102636,-1.0,6
2012-11-17,2013,San Antonio,vs,Denver,126,100,-260.0,220.0,202.5,-6.0,100.0,1,0.7222222222222222,0.3125,12081,0.694573587044209,train,0.7222222222222222,-0.038282725631095194,-0.027648635178013192,0.38461538461538464,3
2012-11-17,2013,Chicago,@,LA Clippers,80,101,235.0,-275.0,191.0,6.5,94.0,0,0.2985074626865671,0.7333333333333333,12082,0.2911668706405034,train,0.29850746268656714,-0.024590983354313645,-0.007340592046063743,-1.0,8
2012-11-17,2013,Charlotte,vs,Memphis,87,94,225.0,-265.0,190.0,6.5,95.0,0,0.3076923076923077,0.726027397260274,12083,0.2990255562330726,train,0.3076923076923077,-0.028166942242514148,-0.008666751459235122,-1.0,8
2012-11-17,2013,Phoenix,vs,Miami,88,97,235.0,-275.0,202.5,6.5,100.5,0,0.2985074626865671,0.7333333333333333,12084,0.2910046799535384,train,0.29850746268656714,-0.02513432215564637,-0.0075027827330287344,-1.0,8
2012-11-17,2013,New Orleans,@,Milwaukee,113,117,300.0,-360.0,191.5,8.5,96.0,0,0.25,0.782608695652174,12085,0.2457702738624445,train,0.25,-0.016918904550222047,-0.004229726137555512,-1.0,8
2012-11-17,2013,Milwaukee,vs,New Orleans,117,113,-360.0,300.0,191.5,-8.5,96.0,1,0.782608695652174,0.25,12086,0.7550593460635051,train,0.782608695652174,-0.03520194669663235,-0.027549349588668837,0.2777777777777778,6
2012-11-17,2013,Miami,@,Phoenix,97,88,-275.0,235.0,202.5,-6.5,100.5,1,0.7333333333333333,0.2985074626865671,12087,0.7059373765474606,train,0.7333333333333333,-0.037358122889826484,-0.0273959567858727,0.36363636363636365,4
2012-11-17,2013,Denver,@,San Antonio,100,126,220.0,-260.0,202.5,6.0,100.0,0,0.3125,0.7222222222222222,12088,0.3036699267234207,train,0.3125,-0.028256234485053766,-0.008830073276579309,-1.0,8
2012-11-17,2013,Boston,vs,Toronto,107,89,-330.0,270.0,187.0,-7.0,92.5,1,0.7674418604651163,0.2702702702702703,12089,0.7380900511021274,train,0.7674418604651163,-0.03824629704874302,-0.029351809362988868,0.30303030303030304,3
2012-11-17,2013,Washington,vs,Utah,76,83,145.0,-165.0,189.0,3.5,94.5,0,0.4081632653061224,0.6226415094339622,12090,0.3917641643011957,train,0.40816326530612246,-0.04017779746207051,-0.016399101004926753,-1.0,2
2012-11-17,2013,Utah,@,Washington,83,76,-165.0,145.0,189.0,-3.5,94.5,1,0.6226415094339622,0.4081632653061224,12091,0.6002525916424285,train,0.6226415094339622,-0.03595795887731179,-0.022388917791533736,0.6060606060606061,6
2012-11-18,2013,Detroit,vs,Boston,103,83,155.0,-175.0,189.0,4.0,94.0,1,0.392156862745098,0.6363636363636364,12092,0.3770749998374526,train,0.39215686274509803,-0.03845875041449598,-0.01508186290764546,1.55,3
2012-11-18,2013,Sacramento,vs,Brooklyn,90,99,140.0,-160.0,192.0,3.5,96.0,0,0.4166666666666667,0.6153846153846154,12093,0.3989797227504225,train,0.4166666666666667,-0.04244866539898606,-0.017686943916244202,-1.0,1
2012-11-18,2013,Portland,vs,Chicago,102,94,-140.0,120.0,191.5,-2.0,94.0,1,0.5833333333333334,0.4545454545454545,12094,0.5615128045853204,train,0.5833333333333334,-0.03740662071087936,-0.02182052874801299,0.7142857142857143,4
2012-11-18,2013,Philadelphia,vs,Cleveland,86,79,-290.0,245.0,190.0,-6.5,94.0,1,0.7435897435897436,0.2898550724637681,12095,0.7154664028881536,train,0.7435897435897436,-0.037821044391793485,-0.02812334070159006,0.3448275862068966,3
2012-11-18,2013,Boston,@,Detroit,83,103,-175.0,155.0,189.0,-4.0,94.0,0,0.6363636363636364,0.392156862745098,12096,0.6136887806279979,train,0.6363636363636364,-0.03563191615600331,-0.022674855735638433,-1.0,6
2012-11-18,2013,Oklahoma City,vs,Golden State,119,109,-600.0,450.0,198.0,-9.5,98.0,1,0.8571428571428571,0.1818181818181818,12097,0.8266400962202385,train,0.8571428571428571,-0.03558655440972178,-0.03050276092261861,0.16666666666666666,6
2012-11-18,2013,LA Lakers,vs,Houston,119,108,-350.0,290.0,206.0,-7.0,104.0,1,0.7777777777777778,0.2564102564102564,12098,0.7478720895254385,train,0.7777777777777778,-0.03845017061015052,-0.029905688252339302,0.2857142857142857,3
2012-11-18,2013,New York,vs,Indiana,88,76,-325.0,265.0,186.5,-7.5,91.5,1,0.7647058823529411,0.273972602739726,12099,0.7362298263940265,train,0.7647058823529411,-0.037237919330888464,-0.02847605595891467,0.3076923076923077,4
2012-11-18,2013,Houston,@,LA Lakers,108,119,290.0,-350.0,206.0,7.0,104.0,0,0.2564102564102564,0.7777777777777778,12100,0.2533218902868339,train,0.2564102564102564,-0.012044627881347858,-0.0030883661234225035,-1.0,9
2012-11-18,2013,Indiana,@,New York,76,88,265.0,-325.0,186.5,7.5,91.5,0,0.273972602739726,0.7647058823529411,12101,0.2675419594768801,train,0.273972602739726,-0.023471847909387722,-0.006430643262845925,-1.0,8
2012-11-18,2013,Golden State,@,Oklahoma City,109,119,450.0,-600.0,198.0,9.5,98.0,0,0.1818181818181818,0.8571428571428571,12102,0.1823724923075584,train,0.18181818181818182,0.003048707691571173,0.0005543104893765693,-1.0,9
2012-11-18,2013,Toronto,vs,Orlando,97,86,-175.0,155.0,187.0,-4.0,93.5,1,0.6363636363636364,0.392156862745098,12103,0.6137585114365105,train,0.6363636363636364,-0.03552233917119779,-0.022605124927125853,0.5714285714285714,6
2012-11-18,2013,Cleveland,@,Philadelphia,79,86,245.0,-290.0,190.0,6.5,94.0,0,0.2898550724637681,0.7435897435897436,12104,0.2835448303468652,train,0.2898550724637681,-0.02177033530331507,-0.006310242116902953,-1.0,8
2012-11-18,2013,Chicago,@,Portland,94,102,120.0,-140.0,191.5,2.0,94.0,0,0.4545454545454545,0.5833333333333334,12105,0.4344079095777352,train,0.45454545454545453,-0.044302598928982695,-0.020137544967719356,-1.0,1
2012-11-18,2013,Brooklyn,@,Sacramento,99,90,-160.0,140.0,192.0,-3.5,96.0,1,0.6153846153846154,0.4166666666666667,12106,0.5936069238943769,train,0.6153846153846154,-0.035388748671637604,-0.02177769149023856,0.625,6
2012-11-18,2013,Orlando,@,Toronto,86,97,155.0,-175.0,187.0,4.0,93.5,0,0.392156862745098,0.6363636363636364,12107,0.3771440371794455,train,0.39215686274509803,-0.03828270519241406,-0.015012825565652532,-1.0,3
2012-11-19,2013,Orlando,@,Atlanta,72,81,495.0,-670.0,186.0,10.5,93.5,0,0.1680672268907563,0.8701298701298701,12108,0.1687211312399896,train,0.16806722689075632,0.003890730877938231,0.0006539043492332919,-1.0,9
2012-11-19,2013,Milwaukee,@,Charlotte,98,102,-190.0,165.0,197.5,-4.0,99.5,0,0.6551724137931034,0.3773584905660377,12109,0.6302245600721934,train,0.6551724137931034,-0.03807830304770482,-0.024947853720910018,-1.0,3
2012-11-19,2013,Golden State,@,Dallas,105,101,185.0,-220.0,200.0,5.0,98.0,1,0.3508771929824561,0.6875,12110,0.3383361899624502,train,0.3508771929824561,-0.03574185860701695,-0.012541003020005936,1.85,6
2012-11-19,2013,Memphis,vs,Denver,92,97,-300.0,250.0,195.5,-7.0,97.0,0,0.75,0.2857142857142857,12111,0.7219475473539388,train,0.75,-0.037403270194748206,-0.028052452646061155,-1.0,4
